r,h,trn,value
MI,hh2,medicare,8.777422003735799
MI,hh2,medicaid,5.808278051311164
MI,hh3,hucval,1.6378308171880573
MI,hh3,hssval,10.222787278657542
MI,hh3,hssival,0.2225820752838634
MI,hh3,hpawval,0.010203038193018482
MI,hh3,hvetval,0.3675194930211861
MI,hh3,hsurval,0.644197749459716
MI,hh3,hdisval,0.27308805224213395
MI,hh3,hedval,0.3714649748059479
MI,hh3,hcspval,0.22225424095522386
MI,hh3,hfinval,0.2618949439703154
MI,hh3,medicare,5.740611645930552
MI,hh3,medicaid,3.798731405413608
MI,hh4,hucval,3.7738815926588853
MI,hh4,hwcval,0.04265442352941177
MI,hh4,hssval,12.02169549550885
MI,hh4,hssival,0.37223316093768777
MI,hh4,hvetval,2.2269954284536078
MI,hh4,hsurval,0.5053669541747986
MI,hh4,hdisval,0.15014057075280557
MI,hh4,hedval,0.663202907072373
MI,hh4,hcspval,0.16823622976119404
MI,hh4,hfinval,0.15957247213358072
MI,hh4,medicare,3.180007898248932
MI,hh4,medicaid,2.104304666055036
MI,hh5,hucval,3.5510434724855284
MI,hh5,hwcval,0.1638703303377609
MI,hh5,hssval,5.2189590499024625
MI,hh5,hssival,0.29835431618626357
MI,hh5,hpawval,0.019640897741273106
MI,hh5,hvetval,0.8780821195669888
MI,hh5,hsurval,0.7741836855873898
MI,hh5,hdisval,0.45833234593944583
MI,hh5,hedval,0.9415726237859894
MI,hh5,hcspval,0.12815173558208956
MI,hh5,hfinval,0.09937130627087198
MI,hh5,medicare,4.394337919700076
MI,hh5,medicaid,2.907862522523712
MN,hh1,hucval,0.8034321472230318
MN,hh1,hssval,3.208321458171317
MN,hh1,hssival,0.17977321764288942
MN,hh1,hpawval,0.0686042118110883
MN,hh1,hvetval,0.22475616537260673
MN,hh1,hsurval,0.07139748972687224
MN,hh1,hdisval,0.07022896455760172
MN,hh1,hedval,0.009868174626865671
MN,hh1,hcspval,0.03917562626865671
MN,hh1,hfinval,0.004538306493506493
MN,hh1,medicare,2.8495265235644642
MN,hh1,medicaid,2.8893817942582323
MN,hh2,hucval,2.011209539186984
MN,hh2,hwcval,0.10184947855787475
MN,hh2,hssval,4.772471304282686
MN,hh2,hssival,0.07191223561892796
MN,hh2,hpawval,0.11828320164271049
MN,hh2,hvetval,0.38209858080706915
MN,hh2,hsurval,0.14064896405286342
MN,hh2,hdisval,0.0035826324049477607
MN,hh2,hcspval,0.08672924776119402
MN,hh2,hfinval,0.005398056400742114
MN,hh2,medicare,3.570486332707368
MN,hh2,medicaid,3.6204254008724397
MN,hh3,hucval,2.0414247000439376
MN,hh3,hwcval,0.05388246546489563
MN,hh3,hssval,3.997559090534249
MN,hh3,hssival,0.1519890471326781
MN,hh3,hvetval,0.25764472959057433
MN,hh3,hsurval,0.27294506558590304
MN,hh3,hdisval,0.048381111945066176
MN,hh3,hedval,0.02822086567164179
MN,hh3,hcspval,0.10081736059701492
MN,hh3,hfinval,0.08482537291280147
MN,hh3,medicare,2.718855674404356
MN,hh3,medicaid,2.7568833003922437
MN,hh4,hucval,2.1427744670655224
MN,hh4,hssval,5.675981144250863
MN,hh4,hssival,0.29107862515642324
MN,hh4,hpawval,0.006924994496919919
MN,hh4,hvetval,1.0691951401858686
MN,hh4,hsurval,0.4797281410585224
MN,hh4,hdisval,0.20661105844172042
MN,hh4,hedval,0.590733171342454
MN,hh4,hcspval,0.23992329053731343
MN,hh4,hfinval,0.10722966233766233
MN,hh4,medicare,1.5892045353532687
MN,hh4,medicaid,1.6103877584922588
MN,hh5,hucval,0.9134902857575962
MN,hh5,hssval,2.7296020995525754
MN,hh5,hssival,0.055950405000838595
MN,hh5,hvetval,0.35682606355228275
MN,hh5,hsurval,0.5361212088338525
MN,hh5,hdisval,0.23114341885785827
MN,hh5,hedval,1.0404649373623587
MN,hh5,hcspval,0.08981601402985073
MN,hh5,hfinval,0.7280295074409966
MN,hh5,medicare,2.685290860689936
MN,hh5,medicaid,2.722849028076432
MS,hh1,hucval,0.29421253485202203
MS,hh1,hwcval,0.0024189540796963945
MS,hh1,hssval,2.6730237385957047
MS,hh1,hssival,0.5750466244314811
MS,hh1,hpawval,0.04933514247227927
MS,hh1,hvetval,0.05624732507805597
MS,hh1,hsurval,0.014550051013215857
MS,hh1,hdisval,0.04253782260894732
MS,hh1,hedval,0.01656259104477612
MS,hh1,hcspval,0.047841752417910444
MS,hh1,hfinval,0.02229734927643785
MS,hh1,medicare,3.191419224160716
MS,hh1,medicaid,2.023296194027424
MS,hh2,hucval,0.29186858694862905
MS,hh2,hwcval,0.03310901920303606
MS,hh2,hssval,3.6712571446256437
MS,hh2,hssival,0.3567037443338954
MS,hh2,hpawval,0.017408601954825464
MS,hh2,hvetval,0.26131309162886596
MS,hh2,hsurval,0.12238537004405285
MS,hh2,hdisval,0.03301379603121235
MS,hh2,hedval,0.03609064925373134
MS,hh2,hcspval,0.11108754429850747
MS,hh2,hfinval,0.0013652081632653061
MS,hh2,medicare,2.668751543715264
MS,hh2,medicaid,1.484930778400254
MS,hh3,hucval,0.12510389639134575
MS,hh3,hwcval,0.0419050978747628
MS,hh3,hssval,1.2696361917809509
MS,hh3,hssival,0.14091516573039303
MS,hh3,hpawval,0.018380517782340865
MS,hh3,hvetval,0.2742259861502209
MS,hh3,hdisval,0.049856524808463365
MS,hh3,hedval,0.04776994850746268
MS,hh3,hcspval,0.08591992701492536
MS,hh3,medicare,1.31723656414665
MS,hh3,medicaid,0.862548953465803
MS,hh4,hucval,0.19231516905501023
MS,hh4,hwcval,0.05012894746110057
MS,hh4,hssval,2.642670489451943
MS,hh4,hssival,0.05446742039034253
MS,hh4,hvetval,0.34320159792636223
MS,hh4,hsurval,0.07197678766519823
MS,hh4,hdisval,0.23832450022674947
MS,hh4,hedval,0.12616252686567164
MS,hh4,hcspval,0.15685688582089552
MS,hh4,hfinval,0.02186683547309833
MS,hh4,medicare,0.7630010576593519
MS,hh4,medicaid,0.5112885693036181
MS,hh5,hucval,0.08224245321200793
MS,hh5,hssval,0.9270491023313016
MS,hh5,hssival,0.05544510461819106
MS,hh5,hvetval,0.20863669848600883
MS,hh5,hsurval,0.12624732158590307
MS,hh5,hdisval,0.02537670707829276
MS,hh5,hedval,0.046244925850746264
MS,hh5,hcspval,0.0851772304477612
MS,hh5,medicare,0.8895440419094521
MS,hh5,medicaid,0.5913935361468042
MO,hh1,hucval,0.1467073620299232
MO,hh1,hssval,4.545949377088184
MO,hh1,hssival,0.5104954386203477
MO,hh1,hvetval,0.034875315463917526
MO,hh1,hsurval,0.10731562731277533
MO,hh1,hedval,0.018420126119402983
MO,hh1,hcspval,0.05402472388059701
MO,hh1,hfinval,0.08583543094619665
MO,hh1,medicare,4.82457566981892
MO,hh1,medicaid,3.3189548823924957
MO,hh2,hucval,0.538424013924518
MO,hh2,hwcval,0.04439626784060721
MO,hh2,hssval,7.271269260403988
MO,hh2,hssival,0.43231085348751386
MO,hh2,hpawval,0.01652732648870637
MO,hh2,hvetval,0.5511363269310801
MO,hh2,hsurval,0.26630678532158586
MO,hh2,hdisval,0.3657573331676969
MO,hh2,hedval,0.03376597462686567
MO,hh2,hcspval,0.13213872197014925
MO,hh2,hfinval,0.03092077803339518
MO,hh2,medicare,5.096125495877711
MO,hh2,medicaid,3.505761284175912
MO,hh3,hucval,1.8883898627406208
MO,hh3,hssval,3.680337957080651
MO,hh3,hssival,0.15054966219844615
MO,hh3,hpawval,0.003188598357289528
MO,hh3,hvetval,0.22988164298085415
MO,hh3,hsurval,0.23621772687224668
MO,hh3,hdisval,0.19049003701047032
MO,hh3,hedval,0.45829416646683363
MO,hh3,hcspval,0.04312194626865671
MO,hh3,hfinval,0.05380443784786642
MO,hh3,medicare,3.309663395963232
MO,hh3,medicaid,2.276806135682436
MO,hh4,hucval,1.5459969011336079
MO,hh4,hwcval,0.01959024674003795
MO,hh4,hssval,6.192587663551674
MO,hh4,hssival,0.13019512565345684
MO,hh4,hvetval,1.4773150640150337
MO,hh4,hsurval,0.5288591216972877
MO,hh4,hdisval,0.20758876465934098
MO,hh4,hedval,1.3322271121509188
MO,hh4,hcspval,0.18185537358208956
MO,hh4,medicare,1.5585561281835685
MO,hh4,medicaid,1.0954752465632187
MO,hh5,hucval,0.34610550672385554
MO,hh5,hssval,3.2738554564997933
MO,hh5,hvetval,0.590868670436234
MO,hh5,hsurval,0.4848039080188749
MO,hh5,hdisval,0.16058237797979805
MO,hh5,hedval,0.6111757308946928
MO,hh5,hcspval,0.041008925373134324
MO,hh5,medicare,2.5617729183099
MO,hh5,medicaid,1.5432642245444985
MT,hh1,hucval,0.11141251700098895
MT,hh1,hwcval,0.008308506944971537
MT,hh1,hssval,0.6524776720514939
MT,hh1,hssival,0.06621466388405342
MT,hh1,hpawval,0.0026699728952772075
MT,hh1,hvetval,0.017927410427098674
MT,hh1,hsurval,0.011783207101321585
MT,hh1,hdisval,0.011626323192883254
MT,hh1,hedval,0.011619111940298507
MT,hh1,hcspval,0.012483689999999999
MT,hh1,hfinval,0.013791856029684602
MT,hh1,medicare,0.6531476273031188
MT,hh1,medicaid,0.5493871574759339
MT,hh2,hucval,0.152905352292802
MT,hh2,hwcval,0.004345138519924099
MT,hh2,hssval,1.0979303476324789
MT,hh2,hssival,0.054376975723617424
MT,hh2,hpawval,0.04641861821765914
MT,hh2,hvetval,0.1395725823622975
MT,hh2,hsurval,0.05097835887224669
MT,hh2,hdisval,0.03737636198042482
MT,hh2,hedval,0.011470329104477612
MT,hh2,hcspval,0.04010192280597015
MT,hh2,hfinval,0.024471392059369202
MT,hh2,medicare,0.7021001924549451
MT,hh2,medicaid,0.5895630164051122
MT,hh3,hucval,0.049088661214512705
MT,hh3,hwcval,0.03294067901328273
MT,hh3,hssval,0.7617332349941229
MT,hh3,hssival,0.009433646991460017
MT,hh3,hvetval,0.13157512124889542
MT,hh3,hsurval,0.01866734262555066
MT,hh3,hdisval,0.02615638684487183
MT,hh3,hedval,0.024189684328358208
MT,hh3,hcspval,0.0026456268656716415
MT,hh3,hfinval,0.0017849276437847867
MT,hh3,medicare,0.5042558974620924
MT,hh3,medicaid,0.42322499127267
MT,hh4,hucval,0.21145048235515093
MT,hh4,hwcval,0.0170824440227704
MT,hh4,hssval,0.914466131630512
MT,hh4,hssival,0.020599681460932863
MT,hh4,hpawval,0.006828941938398359
MT,hh4,hvetval,0.10684139535198821
MT,hh4,hsurval,0.04193160983259911
MT,hh4,hdisval,0.02345461987851102
MT,hh4,hedval,0.06729172207462686
MT,hh4,hcspval,0.015519316119402984
MT,hh4,hfinval,0.015281810760667904
MT,hh4,medicare,0.2965676958187188
MT,hh4,medicaid,0.243388224398052
MT,hh5,hucval,0.08359009226664585
MT,hh5,hwcval,0.0018489108159392789
MT,hh5,hssval,0.5787496960151595
MT,hh5,hssival,0.012083846280568983
MT,hh5,hpawval,0.008711527293634499
MT,hh5,hvetval,0.16191450199705446
MT,hh5,hsurval,0.1013273973568282
MT,hh5,hdisval,0.01937344520356662
MT,hh5,hedval,0.01998697014925373
MT,hh5,hcspval,0.007071164179104477
MT,hh5,medicare,0.4438531614306648
MT,hh5,medicaid,0.3642629806858848
NE,hh1,hucval,0.13339206716352403
NE,hh1,hssval,0.7247685186832993
NE,hh1,hssival,0.09500539027818561
NE,hh1,hpawval,0.0028798307186858325
NE,hh1,hvetval,0.04828147199999999
NE,hh1,hedval,0.023461661194029853
NE,hh1,hcspval,0.036803842925373136
NE,hh1,hfinval,0.007268126159554731
NE,hh1,medicare,0.9932984852714218
NE,hh1,medicaid,0.528232708952686
NE,hh2,hucval,0.035590831451080725
NE,hh2,hwcval,0.08937290322580646
NE,hh2,hssval,1.4509100708919553
NE,hh2,hssival,0.062895212027351
NE,hh2,hpawval,0.02238008377823409
NE,hh2,hvetval,0.02321962886597938
NE,hh2,hsurval,0.0017967621145374448
NE,hh2,hdisval,0.009614075196685085
NE,hh2,hedval,0.15255328880597013
NE,hh2,hcspval,0.020398864
NE,hh2,medicare,1.1747648296457576
NE,hh2,medicaid,0.6179446177528893
NE,hh3,hucval,0.022512627686518433
NE,hh3,hssval,1.405823136162151
NE,hh3,hssival,0.02913015572335951
NE,hh3,hvetval,0.021620783505154638
NE,hh3,hsurval,0.03807526770925109
NE,hh3,hdisval,0.004959064602372438
NE,hh3,hedval,0.10549871895522388
NE,hh3,hcspval,0.038036791044776114
NE,hh3,hfinval,0.024518684972170687
NE,hh3,medicare,0.9051891993798601
NE,hh3,medicaid,0.484749051651742
NE,hh4,hucval,0.18599221550300746
NE,hh4,hssval,1.5778460360747757
NE,hh4,hssival,0.03711425842860745
NE,hh4,hpawval,0.012110636501026699
NE,hh4,hvetval,0.36795483640648013
NE,hh4,hsurval,0.3703783768810572
NE,hh4,hdisval,0.0134542653638766
NE,hh4,hedval,0.36516149850746266
NE,hh4,hcspval,0.012997321671641788
NE,hh4,hfinval,0.1573539851576994
NE,hh4,medicare,0.5278927953820433
NE,hh4,medicaid,0.2692010370812508
NE,hh5,hucval,0.24602293817892987
NE,hh5,hwcval,0.09573677419354838
NE,hh5,hssval,1.3641481557061583
NE,hh5,hpawval,0.01721308287474333
NE,hh5,hvetval,0.30674080916642127
NE,hh5,hsurval,0.004563975330396475
NE,hh5,hdisval,0.003144073956242887
NE,hh5,hedval,0.26005406268656717
NE,hh5,hcspval,0.14665887880597012
NE,hh5,hfinval,0.03146587012987013
NE,hh5,medicare,0.7464436570597224
NE,hh5,medicaid,0.3987783764828772
NV,hh1,hucval,0.6513274497329122
NV,hh1,hssval,1.5285907223207882
NV,hh1,hssival,0.24044774048307047
NV,hh1,hpawval,0.0011544788501026697
NV,hh1,hvetval,0.007925106804123712
NV,hh1,hsurval,0.0558642518061674
NV,hh1,hdisval,0.0011673258255099485
NV,hh1,hedval,0.030142071641791043
NV,hh1,hcspval,0.01777338805970149
NV,hh1,hfinval,0.09839227124304267
NV,hh1,medicare,1.6639514557892687
NV,hh1,medicaid,0.9810351407421012
NV,hh2,hucval,1.3175950137720556
NV,hh2,hwcval,0.09301867971916508
NV,hh2,hssval,3.6228555328283023
NV,hh2,hssival,0.07585440427507587
NV,hh2,hpawval,0.021646044517453805
NV,hh2,hvetval,0.31834706601472756
NV,hh2,hsurval,0.05824884581497797
NV,hh2,hdisval,0.036878045765800144
NV,hh2,hedval,0.07379798059701491
NV,hh2,hcspval,0.012330492537313432
NV,hh2,medicare,2.098282024741896
NV,hh2,medicaid,1.0718766172801162
NV,hh3,hucval,1.278658129564737
NV,hh3,hssval,2.1329164390459776
NV,hh3,hssival,0.016969797660527818
NV,hh3,hpawval,0.007214784394250514
NV,hh3,hvetval,0.3578473974432989
NV,hh3,hsurval,0.01258309427312775
NV,hh3,hdisval,0.05159090757166271
NV,hh3,hedval,0.03775999179104477
NV,hh3,hcspval,0.07581573086567164
NV,hh3,medicare,1.3025092831472787
NV,hh3,medicaid,0.774905209150298
NV,hh4,hucval,2.7666380188901925
NV,hh4,hwcval,0.13333715066413662
NV,hh4,hssval,2.6960527108557697
NV,hh4,hssival,0.029724828697272502
NV,hh4,hpawval,0.11275779745379877
NV,hh4,hvetval,0.8339923454288702
NV,hh4,hsurval,0.19960465480176212
NV,hh4,hdisval,0.22545379652219588
NV,hh4,hedval,0.3264731149253731
NV,hh4,hcspval,0.1482479856716418
NV,hh4,hfinval,0.5236213775708685
NV,hh4,medicare,0.8552872971299452
NV,hh4,medicaid,0.5198551780201237
NV,hh5,hucval,1.0449104800556321
NV,hh5,hwcval,0.15998549009487667
NV,hh5,hssval,1.6038490411687805
NV,hh5,hssival,0.0014498950404671386
NV,hh5,hvetval,0.27457111337849777
NV,hh5,hsurval,0.2229403094273128
NV,hh5,hdisval,0.2740309948329842
NV,hh5,hedval,0.07581744850746269
NV,hh5,hcspval,0.01645124776119403
NV,hh5,hfinval,0.02398330241187384
NV,hh5,medicare,1.4283663892821188
NV,hh5,medicaid,0.8466813289325721
NH,hh1,hucval,0.12096266138761858
NH,hh1,hssval,0.7956874658977862
NH,hh1,hssival,0.06376170566201843
NH,hh1,hpawval,0.033227565240246414
NH,hh1,hsurval,0.009825211665198237
NH,hh1,hdisval,0.0067755550359778136
NH,hh1,hedval,0.018277373134328357
NH,hh1,hcspval,0.01848294552238806
NH,hh1,hfinval,0.012406439554730983
NH,hh1,medicare,0.698641285055524
NH,hh1,medicaid,0.4297984712522856
NH,hh2,hucval,0.07688766255382593
NH,hh2,hwcval,0.015392197343453509
NH,hh2,hssval,1.2803841320570823
NH,hh2,hssival,0.04024002452767278
NH,hh2,hpawval,0.007754424049281314
NH,hh2,hvetval,0.0028451558173784976
NH,hh2,hsurval,0.07416097427312775
NH,hh2,hdisval,0.09226224569751769
NH,hh2,hedval,0.012104149253731343
NH,hh2,hcspval,0.015855655223880594
NH,hh2,hfinval,0.004935027829313544
NH,hh2,medicare,0.8751546509886527
NH,hh2,medicaid,0.5340986304617588
NH,hh3,hucval,0.0616851907100744
NH,hh3,hwcval,0.045417610929791276
NH,hh3,hssval,1.3545708914217722
NH,hh3,hssival,0.02318906515628271
NH,hh3,hpawval,0.01862847908008214
NH,hh3,hvetval,0.054109558762886596
NH,hh3,hsurval,0.02261344218502203
NH,hh3,hdisval,0.031800691455102476
NH,hh3,hedval,0.03532723432835821
NH,hh3,hcspval,0.03668404388059701
NH,hh3,hfinval,0.02832685714285714
NH,hh3,medicare,0.6814658254253559
NH,hh3,medicaid,0.4179572802805596
NH,hh4,hucval,0.39406211512222106
NH,hh4,hwcval,0.001224218595825427
NH,hh4,hssval,2.2815719807964747
NH,hh4,hssival,0.12275617219869091
NH,hh4,hpawval,0.004785271589322382
NH,hh4,hvetval,0.10384277068630338
NH,hh4,hsurval,0.055611235982378854
NH,hh4,hdisval,0.05909368768598691
NH,hh4,hedval,0.0909032979402985
NH,hh4,hcspval,0.05280361188059701
NH,hh4,medicare,0.5170710590090024
NH,hh4,medicaid,0.3047281568172084
NH,hh5,hucval,0.2199916240542679
NH,hh5,hwcval,0.004027258975332068
NH,hh5,hssval,1.0687434005072975
NH,hh5,hssival,0.017633846317004296
NH,hh5,hvetval,0.10950772050662738
NH,hh5,hdisval,0.005046449405842915
NH,hh5,hedval,0.1907764223880597
NH,hh5,hcspval,0.04597439701492537
NH,hh5,hfinval,0.15536103896103895
NH,hh5,medicare,0.811847163388393
NH,hh5,medicaid,0.4977798282555265
NJ,hh1,hucval,1.6197154527133868
NJ,hh1,hwcval,0.028124511574952563
NJ,hh1,hssval,5.712251007335801
NJ,hh1,hssival,0.4235498128967895
NJ,hh1,hpawval,0.06089937412731008
NJ,hh1,hvetval,0.03565941136966126
NJ,hh1,hsurval,0.0011423973568281938
NJ,hh1,hdisval,0.008216960761986015
NJ,hh1,hedval,0.006019871701492537
NJ,hh1,hcspval,0.08023928492537312
NJ,hh1,hfinval,0.25057119406307976
NJ,hh1,medicare,5.636378991744048
NJ,hh1,medicaid,3.739342791158412
NJ,hh2,hucval,6.329184409647434
NJ,hh2,hssval,7.01765721179436
NJ,hh2,hssival,0.672132503207929
NJ,hh2,hpawval,0.14040809524435321
NJ,hh2,hvetval,0.4084577582916053
NJ,hh2,hsurval,0.2538839932863436
NJ,hh2,hdisval,0.10856638763183098
NJ,hh2,hedval,0.25474378731343283
NJ,hh2,hcspval,0.08094514220895523
NJ,hh2,hfinval,0.3132557031539889
NJ,hh2,medicare,5.8672573647462
NJ,hh2,medicaid,3.8925144251071915
NJ,hh3,hucval,3.2756749606274718
NJ,hh3,hwcval,0.07225712333965845
NJ,hh3,hssval,4.879826540769598
NJ,hh3,hssival,0.09542502098228992
NJ,hh3,hpawval,0.18736867633675566
NJ,hh3,hvetval,0.14242106693372608
NJ,hh3,hsurval,0.11354905391629953
NJ,hh3,hdisval,0.04087871571779946
NJ,hh3,hedval,0.24404942537313434
NJ,hh3,hcspval,0.04819046991044776
NJ,hh3,hfinval,0.261786479554731
NJ,hh3,medicare,4.441053419093004
NJ,hh3,medicaid,2.94632797265046
NJ,hh4,hucval,7.95605053809051
NJ,hh4,hwcval,0.7790422493597905
NJ,hh4,hssval,10.087400839797885
NJ,hh4,hssival,0.2700356858508604
NJ,hh4,hpawval,0.1179825036221766
NJ,hh4,hvetval,2.146532503334315
NJ,hh4,hsurval,0.4648376952194033
NJ,hh4,hdisval,0.15438170674603421
NJ,hh4,hedval,0.7490843039598453
NJ,hh4,hcspval,0.11971908304477612
NJ,hh4,hfinval,0.07322845714285714
NJ,hh4,medicare,3.075852480753936
NJ,hh4,medicaid,2.040612744001272
NJ,hh5,hucval,7.729295123433701
NJ,hh5,hwcval,0.3137973802656547
NJ,hh5,hssval,7.409979841125212
NJ,hh5,hssival,0.035380401771026464
NJ,hh5,hvetval,0.836153173175258
NJ,hh5,hsurval,0.9274753495637017
NJ,hh5,hdisval,0.03600341836307601
NJ,hh5,hedval,0.6703451864005526
NJ,hh5,hcspval,0.20238252471641788
NJ,hh5,medicare,7.302657743662824
NJ,hh5,medicaid,4.844802067082651
NM,hh1,hucval,0.266859425018803
NM,hh1,hssval,1.403148804280177
NM,hh1,hssival,0.16626496124385903
NM,hh1,hpawval,0.08132014925667352
NM,hh1,hvetval,0.0816098930191458
NM,hh1,hsurval,0.017177237709251097
NM,hh1,hdisval,0.03043520507572321
NM,hh1,hedval,0.0557773391641791
NM,hh1,hcspval,0.013354129044776121
NM,hh1,hfinval,0.14296923562152133
NM,hh1,medicare,1.2990756996091875
NM,hh1,medicaid,1.4480608445689376
NM,hh2,hucval,0.5681128309577674
NM,hh2,hssval,2.7029970955549905
NM,hh2,hssival,0.13639143560819483
NM,hh2,hpawval,0.04577286130595482
NM,hh2,hvetval,0.26073390899558174
NM,hh2,hsurval,0.036048843171806164
NM,hh2,hdisval,0.06724357899911251
NM,hh2,hedval,0.21583664489552237
NM,hh2,hcspval,0.05923456417910447
NM,hh2,hfinval,0.2525116363636363
NM,hh2,medicare,1.2261255253594323
NM,hh2,medicaid,1.3662316239963526
NM,hh3,hucval,0.16196493461455524
NM,hh3,hwcval,0.05829806614041745
NM,hh3,hssval,1.626400144808359
NM,hh3,hssival,0.019573409137740062
NM,hh3,hpawval,0.033904210201232035
NM,hh3,hvetval,0.4627438855353604
NM,hh3,hsurval,0.1423932932907489
NM,hh3,hdisval,0.010124861402676629
NM,hh3,hedval,0.03715192686567163
NM,hh3,hcspval,0.04278700770149253
NM,hh3,hfinval,0.04562727272727273
NM,hh3,medicare,0.8223150738455556
NM,hh3,medicaid,0.9132558999006937
NM,hh4,hucval,0.30596547177749456
NM,hh4,hwcval,0.03586449335863378
NM,hh4,hssval,1.7062511871620445
NM,hh4,hssival,0.005293189333863943
NM,hh4,hpawval,0.00486105954825462
NM,hh4,hvetval,0.4678816514658154
NM,hh4,hsurval,0.2561042091277533
NM,hh4,hdisval,0.03966747666532141
NM,hh4,hedval,0.2577541671641791
NM,hh4,hcspval,0.1503114675074627
NM,hh4,hfinval,0.15505362523191094
NM,hh4,medicare,0.5074878444117316
NM,hh4,medicaid,0.5601070779956161
NM,hh5,hucval,0.13855577062977045
NM,hh5,hwcval,0.0072573814041745725
NM,hh5,hssval,1.0057495350396652
NM,hh5,hssival,0.0032136138857856602
NM,hh5,hpawval,0.02878107597535935
NM,hh5,hvetval,0.5270026282408912
NM,hh5,hsurval,0.14673370133920705
NM,hh5,hdisval,0.014097502961918465
NM,hh5,hedval,0.027100529850746267
NM,hh5,hcspval,0.017653672835820897
NM,hh5,hfinval,0.03739792207792208
NM,hh5,medicare,0.718764521755957
NM,hh5,medicaid,0.797113218520267
NY,hh1,hucval,5.24205245649247
NY,hh1,hwcval,0.026411840607210624
NY,hh1,hssval,11.397096156676385
NY,hh1,hssival,2.230660022109607
NY,hh1,hpawval,0.7117553347839736
NY,hh1,hvetval,0.06183015509867451
NY,hh1,hsurval,0.18647348844052858
NY,hh1,hdisval,0.24542888714497277
NY,hh1,hedval,0.3042925656716418
NY,hh1,hcspval,0.10148207773134328
NY,hh1,hfinval,0.7459998024317203
NY,hh1,medicare,15.53288462435424
NY,hh1,medicaid,20.218378497063963
NY,hh2,hucval,7.895514536748673
NY,hh2,hwcval,0.41565477039848203
NY,hh2,hssval,17.572071159967887
NY,hh2,hssival,1.6355450229094812
NY,hh2,hpawval,0.2519902240657084
NY,hh2,hvetval,0.6671352700827731
NY,hh2,hsurval,0.7021784873801071
NY,hh2,hdisval,0.9056247029467264
NY,hh2,hedval,0.43893511707462685
NY,hh2,hcspval,0.1892688816119403
NY,hh2,hfinval,0.7568662445096421
NY,hh2,medicare,14.12098350428268
NY,hh2,medicaid,18.380577474497997
NY,hh3,hucval,7.4614861793921134
NY,hh3,hwcval,0.32011712812144216
NY,hh3,hssval,10.415022568979053
NY,hh3,hssival,0.3824994899769474
NY,hh3,hpawval,0.10972045054620125
NY,hh3,hvetval,0.4127278630162003
NY,hh3,hsurval,0.4082280763612334
NY,hh3,hdisval,0.18166511599023552
NY,hh3,hedval,0.9946641280713098
NY,hh3,hcspval,0.17568007008955222
NY,hh3,hfinval,1.1780365408361806
NY,hh3,medicare,9.680357803545684
NY,hh3,medicaid,12.60043725247392
NY,hh4,hucval,14.22230135821631
NY,hh4,hwcval,1.2374233869692615
NY,hh4,hssval,20.416647663012668
NY,hh4,hssival,0.14786927841105674
NY,hh4,hpawval,0.2980417908665298
NY,hh4,hvetval,2.4311390761237113
NY,hh4,hsurval,1.2835162957061061
NY,hh4,hdisval,1.4315023645401437
NY,hh4,hedval,1.3453339390414667
NY,hh4,hcspval,0.4692135841782757
NY,hh4,hfinval,1.0432962465875677
NY,hh4,medicare,6.273574186108284
NY,hh4,medicaid,8.165997526645535
NY,hh5,hucval,6.735900228743217
NY,hh5,hwcval,0.452287491105877
NY,hh5,hssval,15.931749507949217
NY,hh5,hssival,0.15922600880209473
NY,hh5,hpawval,0.33244977412731014
NY,hh5,hvetval,0.8009924256056007
NY,hh5,hsurval,2.511403727378855
NY,hh5,hdisval,0.9887228537686128
NY,hh5,hedval,4.469579156716418
NY,hh5,hcspval,0.5652105028349925
NY,hh5,hfinval,4.069336034137291
NY,hh5,medicare,13.375799881709158
NY,hh5,medicaid,17.41060924931844
NC,hh1,hucval,0.25669536894676354
NC,hh1,hssval,8.645573424587848
NC,hh1,hssival,0.7300601630786216
NC,hh1,hpawval,0.1413865185708419
NC,hh1,hvetval,0.3394961878055965
NC,hh1,hsurval,0.04784290086343612
NC,hh1,hdisval,0.23358541357470256
NC,hh1,hedval,0.08676882835820894
NC,hh1,hcspval,0.05888097671641791
NC,hh1,hfinval,0.1882167517625232
NC,hh1,medicare,7.829089864840968
NC,hh1,medicaid,4.395219918149052
NC,hh2,hucval,2.084706473922816
NC,hh2,hwcval,0.07303830284629981
NC,hh2,hssval,9.00516902503624
NC,hh2,hssival,0.6548276436245222
NC,hh2,hvetval,1.304941951971404
NC,hh2,hsurval,0.3868708091629956
NC,hh2,hdisval,0.3195893644784623
NC,hh2,hedval,0.19154773313432835
NC,hh2,hcspval,0.1911260674925373
NC,hh2,hfinval,0.45013551938720103
NC,hh2,medicare,7.981626950751911
NC,hh2,medicaid,4.48085363162358
NC,hh3,hucval,0.415085896222748
NC,hh3,hssval,9.23434343021159
NC,hh3,hssival,0.31798087533733077
NC,hh3,hpawval,0.04195386076386037
NC,hh3,hvetval,0.9252047824647205
NC,hh3,hsurval,0.30778367398678413
NC,hh3,hdisval,0.42549804677287717
NC,hh3,hedval,0.5176971000026234
NC,hh3,hcspval,0.09299620511940299
NC,hh3,hfinval,0.32030016623376617
NC,hh3,medicare,4.9335769705943875
NC,hh3,medicaid,2.769690493176936
NC,hh4,hucval,2.6466027658648916
NC,hh4,hwcval,0.17242734075142319
NC,hh4,hssval,9.337717639706188
