r,h,trn,value
MI,hh2,hsurval,0.7329319134525192
MI,hh2,hdisval,0.32396871149080503
MI,hh2,hedval,0.30724684631343285
MI,hh2,hcspval,0.24273544570149252
MI,hh2,hfinval,0.5564904718550112
MI,hh2,medicare,8.546451316542527
MI,hh2,medicaid,5.301302960993437
MI,hh3,hucval,0.3531190420531674
MI,hh3,hwcval,0.06134764658823529
MI,hh3,hssval,8.331947310490486
MI,hh3,hssival,0.42143547440175394
MI,hh3,hpawval,0.00981069693634497
MI,hh3,hvetval,0.9710059926203651
MI,hh3,hsurval,0.23079033087224668
MI,hh3,hdisval,0.12043097602451451
MI,hh3,hedval,0.19054590074626862
MI,hh3,hcspval,0.06268669719402985
MI,hh3,hfinval,0.04765979710575139
MI,hh3,medicare,4.945090775860895
MI,hh3,medicaid,3.0674046339806638
MI,hh4,hucval,0.5148650706623865
MI,hh4,hwcval,0.17816601688804554
MI,hh4,hssval,9.941739518800228
MI,hh4,hssival,0.2922904795587746
MI,hh4,hpawval,0.15260099876796718
MI,hh4,hvetval,1.3953244882573081
MI,hh4,hsurval,0.6605375049738917
MI,hh4,hdisval,0.9625889674601777
MI,hh4,hedval,0.5644022051614446
MI,hh4,hcspval,0.16147806686567162
MI,hh4,hfinval,0.4320900957328386
MI,hh4,medicare,2.429462741451276
MI,hh4,medicaid,1.333102318025481
MI,hh5,hucval,0.19189392950148487
MI,hh5,hssval,2.214154206269643
MI,hh5,hpawval,0.00382052772073922
MI,hh5,hvetval,0.13517452821207654
MI,hh5,hsurval,0.8161176109618077
MI,hh5,hdisval,0.12781244824150959
MI,hh5,hedval,0.6571335873111183
MI,hh5,hcspval,0.2881089243582089
MI,hh5,hfinval,0.16046490166975882
MI,hh5,medicare,3.189170745273144
MI,hh5,medicaid,1.9782199288148279
MN,hh1,hucval,0.03163970261188349
MN,hh1,hwcval,0.18432710436432637
MN,hh1,hssval,3.1670393170056665
MN,hh1,hssival,0.34312597177994
MN,hh1,hpawval,0.16136240845995897
MN,hh1,hvetval,0.17213505607069218
MN,hh1,hsurval,0.10347631411453745
MN,hh1,hdisval,0.02858052013219479
MN,hh1,hedval,0.16924741791044776
MN,hh1,hcspval,0.15431221707462683
MN,hh1,hfinval,0.15342754730983305
MN,hh1,medicare,2.9115034996842
MN,hh1,medicaid,3.0749926096203963
MN,hh2,hucval,0.10982836959153418
MN,hh2,hwcval,0.05628827020872865
MN,hh2,hssval,4.565910938188808
MN,hh2,hssival,0.295815407650478
MN,hh2,hpawval,0.008264934899383986
MN,hh2,hvetval,0.40362293393814436
MN,hh2,hsurval,0.039992294854625556
MN,hh2,hdisval,0.003158760429221583
MN,hh2,hedval,0.3104121671641791
MN,hh2,hcspval,0.23361833635820894
MN,hh2,hfinval,0.033452615955473095
MN,hh2,medicare,3.6823191057627236
MN,hh2,medicaid,3.889091679852876
MN,hh3,hucval,0.2570512375692679
MN,hh3,hwcval,0.00858809715370019
MN,hh3,hssval,2.7308416139148504
MN,hh3,hssival,0.0667601012454735
MN,hh3,hpawval,0.04656874250513348
MN,hh3,hvetval,0.36272444818851246
MN,hh3,hdisval,0.1370224981551972
MN,hh3,hedval,0.20813685522388062
MN,hh3,hcspval,0.13188368561194028
MN,hh3,hfinval,0.14721916141001856
MN,hh3,medicare,2.485698449569152
MN,hh3,medicaid,2.625277408390224
MN,hh4,hucval,0.4474047447873822
MN,hh4,hwcval,0.714102901126703
MN,hh4,hssval,6.058566487442122
MN,hh4,hssival,0.05220952952517883
MN,hh4,hpawval,0.0749461749486653
MN,hh4,hvetval,1.0215230610565034
MN,hh4,hsurval,0.02069137268722467
MN,hh4,hdisval,0.2106128001833407
MN,hh4,hedval,0.8103267650589865
MN,hh4,hcspval,0.19792724197014927
MN,hh4,hfinval,0.588789144101852
MN,hh4,medicare,1.2847890502187778
MN,hh4,medicaid,1.3526578578131476
MN,hh5,hucval,0.06553428034215998
MN,hh5,hssval,1.9807183331643685
MN,hh5,hssival,0.020333425250937683
MN,hh5,hpawval,0.014409284599589324
MN,hh5,hvetval,0.14434783146980856
MN,hh5,hsurval,0.5015158107736933
MN,hh5,hdisval,0.08064196170943401
MN,hh5,hedval,1.0141061807555036
MN,hh5,hcspval,0.04832335835820895
MN,hh5,hfinval,0.22932146938775508
MN,hh5,medicare,1.9717051244339638
MN,hh5,medicaid,2.0824219124732997
MS,hh1,hucval,0.020401831290584843
MS,hh1,hssval,3.1084806797316316
MS,hh1,hssival,0.4157180351727961
MS,hh1,hpawval,0.04352319834086243
MS,hh1,hvetval,0.07648041006185566
MS,hh1,hsurval,0.03588759763876652
MS,hh1,hdisval,0.0362775092907371
MS,hh1,hedval,0.0878573276567164
MS,hh1,hcspval,0.08270982683582088
MS,hh1,hfinval,0.06909865870129869
MS,hh1,medicare,3.10740026207124
MS,hh1,medicaid,2.15469636222666
MS,hh2,hucval,0.016983096643547215
MS,hh2,hwcval,0.011295110436432637
MS,hh2,hssval,2.798170375079854
MS,hh2,hssival,0.16098589045940723
MS,hh2,hpawval,0.018267682004106778
MS,hh2,hvetval,0.41689541427393223
MS,hh2,hsurval,0.009694156123348018
MS,hh2,hdisval,0.12766380228152802
MS,hh2,hedval,0.1419684029850746
MS,hh2,hcspval,0.0614455975522388
MS,hh2,hfinval,0.005853519851576994
MS,hh2,medicare,2.2635608289450118
MS,hh2,medicaid,1.3841202870754568
MS,hh3,hucval,0.018237730225387314
MS,hh3,hwcval,0.050079237950664136
MS,hh3,hssval,1.6651395477773676
MS,hh3,hssival,0.17847899083067423
MS,hh3,hpawval,0.007264341683778235
MS,hh3,hvetval,0.3481363769779086
MS,hh3,hsurval,0.04282553656387665
MS,hh3,hdisval,0.05730887072151358
MS,hh3,hedval,0.15350199776119403
MS,hh3,hcspval,0.07823774092537313
MS,hh3,hfinval,0.06620424489795917
MS,hh3,medicare,1.1531721733218065
MS,hh3,medicaid,0.8229640687599413
MS,hh4,hucval,0.03466875828325763
MS,hh4,hwcval,0.036927489927893735
MS,hh4,hssval,1.4137896505699012
MS,hh4,hssival,0.040042999263822744
MS,hh4,hpawval,0.007782919096509241
MS,hh4,hvetval,0.5581312865056923
MS,hh4,hsurval,0.4285704542246695
MS,hh4,hdisval,0.05145464609211149
MS,hh4,hedval,0.1551234843283582
MS,hh4,hcspval,0.07290866417910447
MS,hh4,medicare,0.6547382103626113
MS,hh4,medicaid,0.47734594549875026
MS,hh5,hssval,0.25153539494045013
MS,hh5,hssival,0.015870942926349257
MS,hh5,hvetval,0.045568019558173786
MS,hh5,hsurval,0.15649953303964756
MS,hh5,hdisval,0.09051253717133355
MS,hh5,hedval,0.14913174029850745
MS,hh5,hcspval,0.0024725611940298506
MS,hh5,medicare,0.7257213064168081
MS,hh5,medicaid,0.5265661958522126
MO,hh1,hucval,0.078360215991433
MO,hh1,hssval,3.939318815806031
MO,hh1,hssival,0.5975021986292478
MO,hh1,hpawval,0.034852988353182755
MO,hh1,hvetval,0.044479482273932246
MO,hh1,hsurval,0.08729404971806165
MO,hh1,hedval,0.09408087164179103
MO,hh1,hcspval,0.1730328812238806
MO,hh1,hfinval,0.11751898508348793
MO,hh1,medicare,4.635100171664352
MO,hh1,medicaid,3.424678086706812
MO,hh2,hucval,0.117739850069488
MO,hh2,hwcval,0.03128020736242884
MO,hh2,hssval,5.762252154123201
MO,hh2,hssival,0.28057976610250324
MO,hh2,hvetval,0.28070735286008835
MO,hh2,hsurval,0.13096121487224668
MO,hh2,hdisval,0.05787869364781469
MO,hh2,hedval,0.1746100895522388
MO,hh2,hcspval,0.18389639641791042
MO,hh2,hfinval,0.018787823376623377
MO,hh2,medicare,4.9119020660345525
MO,hh2,medicaid,3.629195216197068
MO,hh3,hucval,0.13664628916309315
MO,hh3,hwcval,0.08241697229601518
MO,hh3,hssval,3.3525397693707344
MO,hh3,hssival,0.3574660926057014
MO,hh3,hvetval,0.6607247169622467
MO,hh3,hsurval,0.09684025961233479
MO,hh3,hdisval,0.04220073465340301
MO,hh3,hedval,0.173803923880597
MO,hh3,hcspval,0.31316264059701493
MO,hh3,hfinval,0.020249031539888683
MO,hh3,medicare,2.8244802945600602
MO,hh3,medicaid,2.086888182104112
MO,hh4,hucval,0.03341215607097037
MO,hh4,hwcval,0.12070188387096775
MO,hh4,hssval,5.367280631203438
MO,hh4,hssival,0.1628533504425926
MO,hh4,hpawval,0.02825812297330596
MO,hh4,hvetval,0.905578835283303
MO,hh4,hsurval,1.0749635940776525
MO,hh4,hdisval,0.12571580516632175
MO,hh4,hedval,0.8989953136908235
MO,hh4,hcspval,0.2823367590447761
MO,hh4,medicare,1.2714687790584616
MO,hh4,medicaid,0.9593186170576924
MO,hh5,hucval,0.03970703842666655
MO,hh5,hssval,2.45591402968205
MO,hh5,hssival,0.041479020355251445
MO,hh5,hvetval,0.30957278350515466
MO,hh5,hsurval,0.10662505665198238
MO,hh5,hdisval,0.052667014326816856
MO,hh5,hedval,0.5055532619992836
MO,hh5,hcspval,0.08338405356716418
MO,hh5,medicare,1.863727972583448
MO,hh5,medicaid,1.2236685449565965
MT,hh1,hucval,0.0027184433631892674
MT,hh1,hwcval,0.00025578444022770396
MT,hh1,hssval,0.7684977395984174
MT,hh1,hssival,0.07629130225615838
MT,hh1,hpawval,0.017660069445585215
MT,hh1,hvetval,0.03487550675699558
MT,hh1,hsurval,0.00693218632599119
MT,hh1,hdisval,0.0023553443743148457
MT,hh1,hedval,0.013671992537313432
MT,hh1,hcspval,0.009988201850746267
MT,hh1,hfinval,0.011474624860853431
MT,hh1,medicare,0.6012510364723033
MT,hh1,medicaid,0.5476725870942943
MT,hh2,hucval,0.013198817727254928
MT,hh2,hwcval,0.01835114413662239
MT,hh2,hssval,1.0891679721136813
MT,hh2,hssival,0.0344908224522355
MT,hh2,hpawval,0.022609911030800827
MT,hh2,hvetval,0.11084485424447717
MT,hh2,hsurval,0.017380476290748896
MT,hh2,hdisval,0.016081175099429395
MT,hh2,hedval,0.04762688656716417
MT,hh2,hcspval,0.016159303552238807
MT,hh2,hfinval,0.055654637476808905
MT,hh2,medicare,0.6578562576341168
MT,hh2,medicaid,0.5984514922263199
MT,hh3,hucval,0.012036895916779745
MT,hh3,hwcval,0.0008018732447817836
MT,hh3,hssval,0.7132202129206694
MT,hh3,hssival,0.022054339279220733
MT,hh3,hpawval,0.011366073462012323
MT,hh3,hvetval,0.1466536468453608
MT,hh3,hsurval,0.056308030837004405
MT,hh3,hdisval,0.025339719581943993
MT,hh3,hedval,0.0338046895522388
MT,hh3,hcspval,0.015421312895522388
MT,hh3,hfinval,0.03937079777365491
MT,hh3,medicare,0.47188218032753637
MT,hh3,medicaid,0.4234654788237924
MT,hh4,hucval,0.06619865334164882
MT,hh4,hwcval,0.008141380417457305
MT,hh4,hssval,0.8135388845298106
MT,hh4,hssival,0.026051363973543223
MT,hh4,hpawval,0.006069999178644764
MT,hh4,hvetval,0.16969990777025035
MT,hh4,hsurval,0.10715667584140968
MT,hh4,hdisval,0.025654592512382262
MT,hh4,hedval,0.14840345074626865
MT,hh4,hcspval,0.01658317886567164
MT,hh4,hfinval,0.11383411280148423
MT,hh4,medicare,0.2463290338291692
MT,hh4,medicaid,0.22105484505956158
MT,hh5,hucval,0.0056180770830201844
MT,hh5,hwcval,0.008572371916508538
MT,hh5,hssval,0.4507890912552793
MT,hh5,hvetval,0.10256773784977909
MT,hh5,hsurval,0.09141561507488984
MT,hh5,hdisval,0.017608850310991568
MT,hh5,hedval,0.17420174029850746
MT,hh5,hcspval,0.04129838298507463
MT,hh5,hfinval,0.02872374322820037
MT,hh5,medicare,0.3111910678409808
MT,hh5,medicaid,0.279261815857296
NE,hh1,hucval,0.013873234482246621
NE,hh1,hssval,1.214098134629554
NE,hh1,hssival,0.09497672757102937
NE,hh1,hpawval,0.019369890036960987
NE,hh1,hvetval,0.09712323463917526
NE,hh1,hsurval,0.024895013392070484
NE,hh1,hdisval,0.030154000956548126
NE,hh1,hedval,0.0030680485074626863
NE,hh1,hcspval,0.017342762507462688
NE,hh1,hfinval,0.02527219146567718
NE,hh1,medicare,1.0007324141861267
NE,hh1,medicaid,0.5840587349129145
NE,hh2,hucval,0.02126465429656845
NE,hh2,hwcval,0.01796673973434535
NE,hh2,hssval,1.717783058175056
NE,hh2,hssival,0.056478129565375436
NE,hh2,hpawval,0.019599274053388096
NE,hh2,hvetval,0.03522692914285714
NE,hh2,hsurval,0.05800611568281938
NE,hh2,hdisval,0.09594755895948798
NE,hh2,hedval,0.15703776119402985
NE,hh2,hcspval,0.04739762829850746
NE,hh2,hfinval,0.03545438471243043
NE,hh2,medicare,1.1180908582737352
NE,hh2,medicaid,0.6485293576374467
NE,hh3,hucval,0.008750590977744289
NE,hh3,hwcval,0.022980072865275144
NE,hh3,hssval,0.917855758462157
NE,hh3,hssival,0.05886679355753478
NE,hh3,hvetval,0.11832416721649484
NE,hh3,hsurval,0.03473881585903083
NE,hh3,hdisval,0.11665983262863079
NE,hh3,hedval,0.0970379079402985
NE,hh3,hcspval,0.04688381670149253
NE,hh3,hfinval,0.013177113172541744
NE,hh3,medicare,0.7815110358212354
NE,hh3,medicaid,0.4636367091121988
NE,hh4,hucval,0.08446175111821125
NE,hh4,hwcval,0.07636432030360531
NE,hh4,hssval,1.4502051212215363
NE,hh4,hssival,0.04185232729889109
NE,hh4,hvetval,0.41532417296023566
NE,hh4,hsurval,0.16810017038325994
NE,hh4,hdisval,0.028241884880199013
NE,hh4,hedval,0.09673304534328359
NE,hh4,hcspval,0.030975255582089547
NE,hh4,hfinval,0.03444585528756958
NE,hh4,medicare,0.43566410998719723
NE,hh4,medicaid,0.23930495842031757
NE,hh5,hucval,0.002289086819166697
NE,hh5,hssval,0.47530453073359946
NE,hh5,hssival,0.01851764072753388
NE,hh5,hpawval,0.010121544147843943
NE,hh5,hvetval,0.14918621492783504
NE,hh5,hsurval,0.14782675321585903
NE,hh5,hedval,0.05615289104477612
NE,hh5,hcspval,0.02171511462686567
NE,hh5,hfinval,0.009245799628942486
NE,hh5,medicare,0.5516372196902135
NE,hh5,medicaid,0.313341972987624
NV,hh1,hucval,0.039532902708954584
NV,hh1,hssval,1.4057789700119294
NV,hh1,hssival,0.2281140362293793
NV,hh1,hpawval,0.028146557273100618
NV,hh1,hvetval,0.01595299440353461
NV,hh1,hdisval,0.06684993080949987
NV,hh1,hedval,0.033749865671641795
NV,hh1,hcspval,0.01615025134328358
NV,hh1,hfinval,0.08892269708348795
NV,hh1,medicare,1.7478744875237158
NV,hh1,medicaid,0.9110091531969743
NV,hh2,hucval,0.040315539742727446
NV,hh2,hssval,2.674739152975952
NV,hh2,hssival,0.33086791437768465
NV,hh2,hpawval,0.025638438899383983
NV,hh2,hvetval,0.40438989235935197
NV,hh2,hsurval,0.18131806546255505
NV,hh2,hdisval,0.15252501193878765
NV,hh2,hedval,0.030859986567164176
NV,hh2,hcspval,0.08404539617910448
NV,hh2,hfinval,0.06331933580705008
NV,hh2,medicare,1.985389844206416
NV,hh2,medicaid,1.0244573719408072
NV,hh3,hucval,0.02756755446987589
NV,hh3,hwcval,0.1489164496394687
NV,hh3,hssval,1.353936589186605
NV,hh3,hssival,0.053407373884704935
NV,hh3,hpawval,0.03158783566324436
NV,hh3,hvetval,0.47786560182233295
NV,hh3,hsurval,0.05421186333039648
NV,hh3,hdisval,0.2509895029991073
NV,hh3,hedval,0.0531373343283582
NV,hh3,hcspval,0.08314702271641791
NV,hh3,hfinval,0.035092096474953614
NV,hh3,medicare,1.1482687552771262
NV,hh3,medicaid,0.6906591825068372
NV,hh4,hucval,0.06082099026717923
NV,hh4,hwcval,0.29133143405692596
NV,hh4,hssval,2.2505230266846654
NV,hh4,hssival,0.07305949385135313
NV,hh4,hpawval,0.005214574127310063
NV,hh4,hvetval,0.9435318663878725
NV,hh4,hsurval,0.08955840528634361
NV,hh4,hdisval,0.17016846105897376
NV,hh4,hedval,0.30387905498507456
NV,hh4,hcspval,0.16541976056716418
NV,hh4,hfinval,0.29703139146567714
NV,hh4,medicare,0.7123979745833553
NV,hh4,medicaid,0.43762170219392516
NV,hh5,hucval,0.040347992294076845
NV,hh5,hssval,0.7389632323849574
NV,hh5,hssival,0.01204145819814869
NV,hh5,hvetval,0.1419119589985272
NV,hh5,hsurval,7.158678414096915e-07
NV,hh5,hdisval,0.13844262457373727
NV,hh5,hedval,0.15372719134328358
NV,hh5,hcspval,0.007620089552238805
NV,hh5,hfinval,0.024877536178107604
NV,hh5,medicare,0.9827122596458383
NV,hh5,medicaid,0.5957663395690281
NH,hh1,hwcval,0.030726205206831118
NH,hh1,hssval,0.7339178084563593
NH,hh1,hssival,0.09954762822652811
NH,hh1,hpawval,0.01020907352772074
NH,hh1,hvetval,0.014261911422680414
NH,hh1,hsurval,0.028591734555066077
NH,hh1,hedval,0.021195544776119405
NH,hh1,hcspval,0.011014966985074627
NH,hh1,hfinval,0.03873866716141002
NH,hh1,medicare,0.7424862569542908
NH,hh1,medicaid,0.49726143814369916
NH,hh2,hucval,0.007333995142687988
NH,hh2,hwcval,0.029935468690702086
NH,hh2,hssval,1.4792587497482386
NH,hh2,hssival,0.06402465003575696
NH,hh2,hpawval,0.024172565913757705
NH,hh2,hvetval,0.06652574795876288
NH,hh2,hsurval,0.07461743512334801
NH,hh2,hdisval,0.02205447000076681
NH,hh2,hedval,0.01697513134328358
NH,hh2,hcspval,0.051934959880597015
NH,hh2,hfinval,0.005984261966604823
NH,hh2,medicare,0.8332767307457015
NH,hh2,medicaid,0.5580660673801487
NH,hh3,hucval,0.006612784178977256
NH,hh3,hwcval,0.004811476280834914
NH,hh3,hssval,0.9067429416397323
NH,hh3,hssival,0.04859477489541079
NH,hh3,hvetval,0.11341926991458028
NH,hh3,hsurval,0.07435271799118942
NH,hh3,hdisval,0.046902777648922866
NH,hh3,hedval,0.050121738805970144
NH,hh3,hcspval,0.013218196119402984
NH,hh3,hfinval,0.004805231910946197
NH,hh3,medicare,0.7036996005556236
NH,hh3,medicaid,0.4712850535831236
NH,hh4,hucval,0.07705253641719946
NH,hh4,hwcval,0.06278234176850096
NH,hh4,hssval,1.2088727201719116
NH,hh4,hssival,0.009344478546937944
NH,hh4,hpawval,0.01055141889117043
NH,hh4,hvetval,0.16738680141384388
NH,hh4,hsurval,0.08768820190308368
NH,hh4,hdisval,0.05384173366937519
NH,hh4,hedval,0.13560450298507462
NH,hh4,hcspval,0.04566394925373134
NH,hh4,hfinval,0.01081300185528757
NH,hh4,medicare,0.40885084675010636
NH,hh4,medicaid,0.2738175395665848
NH,hh5,hucval,0.06291182245850789
NH,hh5,hwcval,0.00932246982922201
NH,hh5,hssval,0.38610023690467127
NH,hh5,hssival,0.00126111269856653
NH,hh5,hvetval,0.24992656966126658
NH,hh5,hsurval,0.08563215066079295
NH,hh5,hdisval,0.035711141666890114
NH,hh5,hedval,0.3123598462686567
NH,hh5,hcspval,0.024699831313432834
NH,hh5,hfinval,0.4832631450834879
NH,hh5,medicare,0.7124865649942788
NH,hh5,medicaid,0.4771699013264436
NJ,hh1,hucval,0.1502381813457004
NJ,hh1,hwcval,0.11857115749525615
NJ,hh1,hssval,5.535212913162879
NJ,hh1,hssival,0.6941731311447814
NJ,hh1,hpawval,0.16169031912936346
NJ,hh1,hvetval,0.0176945544742268
NJ,hh1,hsurval,0.0530024972246696
NJ,hh1,hdisval,0.22145326425518627
NJ,hh1,hedval,0.1091248511492537
NJ,hh1,hcspval,0.16991358223880595
NJ,hh1,hfinval,0.0708043151020408
NJ,hh1,medicare,5.7975777633513355
NJ,hh1,medicaid,3.8455294355665557
NJ,hh2,hucval,0.17295420980341492
NJ,hh2,hwcval,0.08583241593927894
NJ,hh2,hssval,6.226700591710688
NJ,hh2,hssival,0.257829094637819
NJ,hh2,hpawval,0.03778206386858317
NJ,hh2,hvetval,0.07356948137849778
NJ,hh2,hsurval,0.16624265709251101
NJ,hh2,hdisval,0.21340221256551126
NJ,hh2,hedval,0.17491907313432836
NJ,hh2,hcspval,0.1820329759402985
NJ,hh2,hfinval,0.10410801484230055
NJ,hh2,medicare,6.0111164588596315
NJ,hh2,medicaid,3.9871695088400156
NJ,hh3,hucval,0.4047511091017289
NJ,hh3,hwcval,0.19406497685009488
NJ,hh3,hssval,5.32248851209391
NJ,hh3,hssival,0.17007497762765048
NJ,hh3,hpawval,0.13029551083367558
NJ,hh3,hvetval,0.11901596818851251
NJ,hh3,hsurval,0.1316807193832599
NJ,hh3,hdisval,0.16059407726500693
NJ,hh3,hedval,0.11962555223880596
NJ,hh3,hcspval,0.16325678734328355
NJ,hh3,hfinval,0.018275857513914653
NJ,hh3,medicare,3.9772530469423915
NJ,hh3,medicaid,2.63810927408286
NJ,hh4,hucval,0.2533447426241978
NJ,hh4,hwcval,0.20518649096015182
NJ,hh4,hssval,7.546851283003745
NJ,hh4,hssival,0.2556798052137702
NJ,hh4,hpawval,0.0030023556468172495
NJ,hh4,hvetval,0.8103084396488656
NJ,hh4,hsurval,0.3285785022026432
NJ,hh4,hdisval,0.3786900157047214
NJ,hh4,hedval,0.8762367352841649
NJ,hh4,hcspval,0.12308866976119402
NJ,hh4,medicare,2.728673064049176
NJ,hh4,medicaid,1.8099270102369478
NJ,hh5,hucval,0.4352716649375077
NJ,hh5,hwcval,0.29468527459582544
NJ,hh5,hssval,5.594169698858864
NJ,hh5,hssival,0.143540890849664
NJ,hh5,hvetval,0.513461886892489
NJ,hh5,hsurval,0.8041983264991667
NJ,hh5,hdisval,0.2240562359462245
NJ,hh5,hedval,0.8984743968193717
NJ,hh5,hcspval,0.29492813964179104
NJ,hh5,hfinval,0.01629753528756957
NJ,hh5,medicare,5.599379666797463
NJ,hh5,medicaid,3.7140647712736197
NM,hh1,hucval,0.03122932449205728
NM,hh1,hwcval,0.024735766223908915
NM,hh1,hssval,1.3523851796213637
NM,hh1,hssival,0.24641845366390597
NM,hh1,hpawval,0.0664883390882957
NM,hh1,hvetval,0.03999007405007363
NM,hh1,hsurval,0.043192399242290756
NM,hh1,hdisval,0.07318463730255526
NM,hh1,hedval,0.05062012361194029
NM,hh1,hcspval,0.02291389976119403
NM,hh1,hfinval,0.08915339621521336
NM,hh1,medicare,1.2667018460477666
NM,hh1,medicaid,1.724177643786456
NM,hh2,hucval,0.08435192247579709
NM,hh2,hwcval,0.014391303984819734
NM,hh2,hssval,1.9121058813283054
NM,hh2,hssival,0.15777022024947893
NM,hh2,hpawval,0.018727812960985628
NM,hh2,hvetval,0.15727749730780557
NM,hh2,hsurval,0.0812869247048458
NM,hh2,hdisval,0.06894461705082565
NM,hh2,hedval,0.07648280895522387
NM,hh2,hcspval,0.04493966167164179
NM,hh2,hfinval,0.03607799554730983
NM,hh2,medicare,1.224878552184962
NM,hh2,medicaid,1.4634004364379922
NM,hh3,hucval,0.029874188333280528
NM,hh3,hwcval,0.07758705244781784
NM,hh3,hssval,0.8965942787406935
NM,hh3,hssival,0.022730473355500862
NM,hh3,hpawval,0.007927775802874744
NM,hh3,hvetval,0.28552704226215025
NM,hh3,hsurval,0.08365025814977974
NM,hh3,hdisval,0.12352577923289729
NM,hh3,hedval,0.1661373382089552
NM,hh3,hcspval,0.006326750746268657
NM,hh3,hfinval,0.16546932690166974
NM,hh3,medicare,0.7027549147927952
NM,hh3,medicaid,0.8324529457982293
NM,hh4,hucval,0.06820276134871618
NM,hh4,hwcval,0.06522927383681215
NM,hh4,hssval,1.207101517924634
NM,hh4,hssival,0.04601139468851277
NM,hh4,hpawval,0.003055304895277208
NM,hh4,hvetval,0.3882822994285714
NM,hh4,hsurval,0.14834931827312772
NM,hh4,hdisval,0.09020944434690362
NM,hh4,hedval,0.1680215531492537
NM,hh4,hcspval,0.020262981074626863
NM,hh4,medicare,0.3669617777777772
NM,hh4,medicaid,0.4432213333333332
NM,hh5,hucval,0.01389032777452064
NM,hh5,hssval,0.8063084648874359
NM,hh5,hssival,0.015608641696149048
NM,hh5,hpawval,0.000668875564681725
NM,hh5,hvetval,0.1601531358114875
NM,hh5,hsurval,0.2565689058634361
NM,hh5,hdisval,0.03705654470277477
NM,hh5,hedval,0.03254983432835821
NM,hh5,hcspval,0.020861134328358205
NM,hh5,hfinval,0.16700844155844155
NM,hh5,medicare,0.49243142882319496
NM,hh5,medicaid,0.5794471349196013
NY,hh1,hucval,0.40407276002473236
NY,hh1,hwcval,0.045970251688804545
NY,hh1,hssval,11.799682691525824
NY,hh1,hssival,2.8837609267096904
NY,hh1,hpawval,0.8536669856683531
NY,hh1,hvetval,0.16945860024742268
NY,hh1,hsurval,0.17875372009691629
NY,hh1,hdisval,0.44432609818900964
NY,hh1,hedval,0.5122220611673459
NY,hh1,hcspval,0.21766660199999996
NY,hh1,hfinval,0.6729457576635299
NY,hh1,medicare,15.464623112726278
NY,hh1,medicaid,23.060913907398476
NY,hh2,hucval,0.3270562954192436
NY,hh2,hwcval,0.5882601154467354
NY,hh2,hssval,16.368919203518494
NY,hh2,hssival,1.0879313861541948
NY,hh2,hpawval,0.40841253033264896
NY,hh2,hvetval,0.7898940496463202
NY,hh2,hsurval,0.5960430864322616
NY,hh2,hdisval,0.6854143901811479
NY,hh2,hedval,0.6456639011362199
NY,hh2,hcspval,0.4749888625292515
NY,hh2,hfinval,0.8078949979935842
NY,hh2,medicare,13.5991288739394
NY,hh2,medicaid,20.279080705109997
NY,hh3,hucval,0.571789068550001
NY,hh3,hwcval,0.592019317638847
NY,hh3,hssval,10.514191702892797
NY,hh3,hssival,0.47395251657520127
NY,hh3,hpawval,0.0002040589404517454
NY,hh3,hvetval,0.7387844451271447
NY,hh3,hsurval,0.43812995434361235
NY,hh3,hdisval,0.42324974414107414
NY,hh3,hedval,1.1686463209883884
NY,hh3,hcspval,0.2020478743582089
NY,hh3,hfinval,0.47869116572465936
NY,hh3,medicare,8.447135324077895
NY,hh3,medicaid,12.596405295849
NY,hh4,hucval,0.8656012587511438
NY,hh4,hwcval,0.6922754215762276
NY,hh4,hssval,14.989233889031095
NY,hh4,hssival,0.5641540219189684
NY,hh4,hpawval,0.33931474654620125
NY,hh4,hvetval,2.099202902456554
NY,hh4,hsurval,0.6640133854481775
NY,hh4,hdisval,1.0320505321537572
NY,hh4,hedval,2.433967331432836
NY,hh4,hcspval,0.857443622621452
NY,hh4,hfinval,1.9478400683487942
NY,hh4,medicare,5.101341020887776
NY,hh4,medicaid,7.607142135871728
NY,hh5,hucval,0.5815390121792581
NY,hh5,hwcval,0.42736497836812143
NY,hh5,hssval,7.210940390931712
NY,hh5,hpawval,0.055259355893223824
NY,hh5,hvetval,0.9085107251065623
NY,hh5,hsurval,1.6822451541145371
NY,hh5,hdisval,0.06878586137745664
NY,hh5,hedval,2.7286170364179103
NY,hh5,hcspval,0.35740927211940293
NY,hh5,hfinval,0.6069063688251706
NY,hh5,medicare,9.845771667986627
NY,hh5,medicaid,14.68205795481564
NC,hh1,hucval,0.029202176851461707
NC,hh1,hwcval,0.002025718406072106
NC,hh1,hssval,7.7703148875840515
NC,hh1,hssival,1.0194045204751905
NC,hh1,hpawval,0.11360851939219714
NC,hh1,hvetval,0.21139143969366714
NC,hh1,hsurval,0.1513747646167401
NC,hh1,hdisval,0.20280918209943583
NC,hh1,hedval,0.34003781889552237
NC,hh1,hcspval,0.19588395416417909
NC,hh1,hfinval,0.28097779235621523
NC,hh1,medicare,7.4739390132387005
NC,hh1,medicaid,4.653556909227168
NC,hh2,hucval,0.05480586567116828
NC,hh2,hwcval,0.04037605616698292
NC,hh2,hssval,11.02122043131816
NC,hh2,hssival,0.3060950669523879
NC,hh2,hpawval,0.03479551540041068
NC,hh2,hvetval,0.6217947666529681
NC,hh2,hsurval,0.21013737084581496
NC,hh2,hdisval,0.45723571074390307
NC,hh2,hedval,0.4730352604569947
